file	width	height
VGM001000761_01_n	3266	2548
VGM001000761_02_n	3252	2541
VGM001000762_01_n	3241	2544
VGM001000762_02_n	3245	2530
VGM001000763_01_n	2836	2290
VGM001000763_02_n	2831	2299
VGM001000764_01_n	3249	2541
VGM001000764_02_n	3249	2539
VGM001000765_01_n	2568	3240
VGM001000765_02_n	2528	3240
VGM001000766_01_n	3243	2537
VGM001000766_02_n	3241	2551
VGM001000767_01_n	3234	2537
VGM001000767_02_n	3248	2535
VGM001000768_01_n	3224	2537
VGM001000768_02_n	3208	2542
VGM001000769_01_n	3234	2544
VGM001000769_02_n	3241	2537
VGM001000770_01_n	3213	2526
VGM001000770_02_n	3213	2527
VGM001000771_01_n	1659	2530
VGM001000771_02_n	1663	2530
VGM001000772_01_n	3229	2530
VGM001000772_02_n	3223	2545
VGM001000773_01_n	1624	2512
VGM001000773_02_n	1649	2537
VGM001000774_01_n	3223	2537
VGM001000774_02_n	3230	2551
VGM001000775_01_n	3230	2530
VGM001000775_02_n	3238	2537
VGM001000776_01_n	3227	2541
VGM001000776_02_n	3216	2534
VGM001000777_01_n	3237	2544
VGM001000777_02_n	3213	2530
VGM001000778_01_n	1663	2530
VGM001000778_02_n	1669	2541
VGM001000779_01_n	1670	2483
VGM001000779_02_n	1677	2488
VGM001000780_01_n	3230	2537
VGM001000780_02_n	3220	2530
VGM001000781_01_n	1663	2523
VGM001000781_02_n	1655	2544
VGM001000782_01_n	3223	2537
VGM001000782_02_n	3220	2547
VGM001000783_01_n	3234	2530
VGM001000783_02_n	3206	2523
VGM001000784_01_n	3204	2525
VGM001000784_02_n	3198	2523
VGM001000785_01_n	1645	2523
VGM001000785_02_n	1649	2516
VGM001000786_01_n	3209	2530
VGM001000786_02_n	3202	2541
VGM001000787_01_n	3198	2526
VGM001000787_02_n	3212	2551
VGM001000788_01_n	3230	2558
VGM001000788_02_n	3216	2548
VGM001000789_01_n	1658	1636
VGM001000789_02_n	1666	1653
VGM001000790_01_n	3234	2508
VGM001000790_02_n	3234	2505
VGM001000791_01_n	1670	2494
VGM001000791_02_n	1656	2512
VGM001000792_01_n	3224	2533
VGM001000792_02_n	3216	2544
VGM001000793_01_n	3223	2540
VGM001000793_02_n	3223	2537
VGM001000794_01_n	1642	1269
VGM001000794_02_n	1638	1268
VGM001000795_01_n	3255	2505
VGM001000795_02_n	3237	2494
VGM001000796_01_n	3245	2505
VGM001000796_02_n	3227	2498
VGM001000797_01_n	3244	2487
VGM001000797_02_n	3255	2498
VGM001000798_01_n	1769	2530
VGM001000798_02_n	1777	2512
VGM001000799_01_n	1636	1077
VGM001000799_02_n	1647	1096
VGM001000800_01_n	1639	1289
VGM001000800_02_n	1649	1297
VGM001000801_01_n	3237	2512
VGM001000801_02_n	3234	2501
VGM001000802_01_n	3245	2544
VGM001000802_02_n	3246	2565
VGM001000803_01_n	1666	2533
VGM001000803_02_n	1684	2548
VGM001000804_01_n	3262	2565
VGM001000804_02_n	3245	2541
VGM001000805_01_n	3252	2558
VGM001000805_02_n	3222	2529
VGM001000806_01_n	3245	2547
VGM001000806_02_n	3248	2537
VGM001000807_01_n	3255	2494
VGM001000807_02_n	3231	2501
VGM001000808_01_n	3255	2494
VGM001000808_02_n	3233	2501
VGM001000809_01_n	3223	2558
VGM001000809_02_n	3198	2547
VGM001000810_01_n	1649	2494
VGM001000810_02_n	1660	2491
VGM001000811_01_n	1663	2490
VGM001000811_02_n	1655	2480
VGM001000812_01_n	1695	2512
VGM001000812_02_n	1671	2492
VGM001000813_01_n	3213	2548
VGM001000813_02_n	3209	2551
VGM001000814_01_n	3249	2505
VGM001000814_02_n	3230	2494
VGM001000815_01_n	1662	1166
VGM001000815_02_n	1633	1188
VGM001000816_01_n	1766	1357
VGM001000816_02_n	1777	1379
VGM001000817_01_n	1659	2544
VGM001000817_02_n	1611	2534
VGM001000818_01_n	3204	2536
VGM001000818_02_n	3209	2533
VGM001000819_01_n	3223	2551
VGM001000819_02_n	3216	2555
VGM001000820_01_n	3198	2544
VGM001000820_02_n	3205	2540
VGM001000821_01_n	3212	2537
VGM001000821_02_n	3209	2544
VGM001000822_01_n	3198	2533
VGM001000822_02_n	3199	2533
VGM001000823_01_n	1646	1290
VGM001000823_02_n	1631	1297
VGM001000824_01_n	3252	2541
VGM001000824_02_n	3259	2537
VGM001000825_01_n	3198	2544
VGM001000825_02_n	3198	2544
VGM001000826_01_n	3262	2555
VGM001000826_02_n	3241	2540
VGM001000827_01_n	3244	2544
VGM001000827_02_n	3259	2551
VGM001000828_01_n	3256	2551
VGM001000828_02_n	3248	2548
VGM001000829_01_n	3245	2505
VGM001000829_02_n	3231	2512
VGM001000830_01_n	3245	2555
VGM001000830_02_n	3230	2551
VGM001000831_01_n	3231	2537
VGM001000831_02_n	3223	2537
VGM001000832_01_n	3256	2544
VGM001000832_02_n	3249	2537
VGM001000833_01_n	3252	2537
VGM001000833_02_n	3258	2531
VGM001000834_01_n	3269	2555
VGM001000834_02_n	3259	2541
VGM001000835_01_n	3166	2451
VGM001000835_02_n	3173	2423
VGM001000836_01_n	3249	2533
VGM001000836_02_n	3255	2526
VGM001000837_01_n	3255	2562
VGM001000837_02_n	3257	2514
VGM001000838_01_n	3237	2533
VGM001000838_02_n	3255	2548
VGM001000839_01_n	3255	2548
VGM001000839_02_n	3240	2551
VGM001000840_01_n	3241	2548
VGM001000840_02_n	3237	2541
VGM001000841_01_n	3227	2544
VGM001000841_02_n	3223	2541
VGM001000842_01_n	3241	2544
VGM001000842_02_n	3241	2526
VGM001000843_01_n	3241	2555
VGM001000843_02_n	3274	2541
VGM001000844_01_n	1670	2530
VGM001000844_02_n	1663	2526
VGM001000845_01_n	3231	2537
VGM001000845_02_n	3234	2541
VGM001000846_01_n	3230	2548
VGM001000846_02_n	3244	2551
VGM001000847_01_n	3251	2558
VGM001000847_02_n	3225	2552
VGM001000848_01_n	3248	2565
VGM001000848_02_n	3258	2517
VGM001000849_01_n	1652	2533
VGM001000849_02_n	1656	2530
VGM001000850_01_n	3227	2547
VGM001000850_02_n	3230	2548
VGM001000851_01_n	3249	2544
VGM001000851_02_n	3255	2551
VGM001000852_01_n	3252	2544
VGM001000852_02_n	3248	2529
VGM001000853_01_n	3266	2534
VGM001000853_02_n	3262	2544
VGM001000854_01_n	3248	2540
VGM001000854_02_n	3238	2533
VGM001000855_01_n	3255	2544
VGM001000855_02_n	3248	2541
VGM001000856_01_n	1488	1162
VGM001000856_02_n	1492	1159
VGM001000857_01_n	3259	2551
VGM001000857_02_n	3238	2530
VGM001000858_01_n	3262	2544
VGM001000858_02_n	3252	2555
VGM001000859_01_n	3249	2551
VGM001000859_02_n	3255	2548
VGM001000860_01_n	3259	2530
VGM001000860_02_n	3259	2541
VGM001000861_01_n	3255	2540
VGM001000861_02_n	3273	2530
VGM001000862_01_n	2731	2191
VGM001000862_02_n	2724	2181
VGM001000863_01_n	2721	2191
VGM001000863_02_n	2714	2188
VGM001000864_01_n	1399	2156
VGM001000864_02_n	1385	2162
VGM001000865_01_n	3170	2455
VGM001000865_02_n	3169	2448
VGM001000866_01_n	3287	2548
VGM001000866_02_n	3349	2588
VGM001000867_01_n	3202	2516
VGM001000867_02_n	3202	2533
VGM001000868_01_n	3244	2519
VGM001000868_02_n	3241	2541
VGM001000869_01_n	1656	1293
VGM001000869_02_n	1656	1283
VGM001000870_01_n	3241	2512
VGM001000870_02_n	3244	2512
VGM001000871_01_n	3237	2537
VGM001000871_02_n	3237	2523
VGM001000872_01_n	1678	2533
VGM001000872_02_n	1656	2526
VGM001000873_01_n	3259	2548
VGM001000873_02_n	3251	2529
VGM001000874_01_n	3252	2534
VGM001000874_02_n	3262	2526
VGM001000876_01_n	3199	2515
VGM001000876_02_n	3208	2517
VGM001000877_01_n	2984	2419
VGM001000877_02_n	2978	2415
VGM001000878_01_n	3013	2427
VGM001000878_02_n	2996	2416
VGM001000879_01_n	3230	2533
VGM001000879_02_n	3227	2533
VGM001000880_01_n	3247	2541
VGM001000880_02_n	3253	2543
VGM001000881_01_n	3219	2512
VGM001000881_02_n	3209	2498
VGM001000882_01_n	3205	2469
VGM001000882_02_n	3191	2451
VGM001000883_01_n	3223	2498
VGM001000883_02_n	3213	2491
VGM001000884_01_n	3216	2512
VGM001000884_02_n	3220	2512
VGM001000885_01_n	3427	2490
VGM001000885_02_n	3420	2497
VGM001000886_01_n	3217	2494
VGM001000886_02_n	3204	2505
VGM001000887_01_n	3208	2483
VGM001000887_02_n	3199	2487
VGM001000888_01_n	2536	3213
VGM001000888_02_n	2516	3219
VGM001000889_01_n	3216	2490
VGM001000889_02_n	3208	2482
VGM001000890_01_n	3220	2497
VGM001000890_02_n	3218	2512
VGM001000891_01_n	2495	954
VGM001000891_02_n	2482	965
VGM001000892_01_n	1656	2504
VGM001000892_02_n	1663	2498
VGM001000893_01_n	3240	2498
VGM001000893_02_n	3234	2494
VGM001000894_01_n	3241	2498
VGM001000894_02_n	3223	2483
VGM001000895_01_n	1660	2476
VGM001000895_02_n	1653	2494
VGM001000896_01_n	3199	2476
VGM001000896_02_n	3203	2464
VGM001000897_01_n	3252	2498
VGM001000897_02_n	3220	2491
VGM001000898_01_n	3234	2493
VGM001000898_02_n	3245	2494
VGM001000899_01_n	3237	2490
VGM001000899_02_n	3223	2483
VGM001000900_01_n	3237	2501
VGM001000900_02_n	3230	2491
VGM001000901_01_n	3272	2488
VGM001000901_02_n	3272	2536
VGM001000902_01_n	3272	2516
VGM001000902_02_n	3272	2514
VGM001000903_01_n	2724	2168
VGM001000903_02_n	2756	2148
VGM001000904_01_n	3239	2507
VGM001000904_02_n	3225	2502
VGM001000905_01_n	3240	2504
VGM001000905_02_n	3231	2481
VGM001000906_01_n	5016	3261
VGM001000906_02_n	5018	3287
VGM001000907_01_n	4966	3211
VGM001000907_02_n	4952	3222
VGM001000908_01_n	3216	2516
VGM001000908_02_n	3272	2520
VGM001000909_01_n	4982	3246
VGM001000909_02_n	4982	3249
VGM001000910_01_n	3236	2504
VGM001000910_02_n	3216	2505
VGM001000911_01_n	3266	2504
VGM001000911_02_n	3260	2509
VGM001000912_01_n	3468	2341
VGM001000912_02_n	3484	2348
VGM001000913_01_n	3500	2333
VGM001000913_02_n	3463	2339
VGM001000914_01_n	3272	2520
VGM001000914_02_n	3234	2493
VGM001000915_01_n	3240	2512
VGM001000915_02_n	3237	2499
VGM001000916_01_n	3240	2497
VGM001000916_02_n	3239	2515
VGM001000917_01_n	3227	2532
VGM001000917_02_n	3225	2520
VGM001000918_01_n	1761	1300
VGM001000918_02_n	1735	1292
VGM001000919_01_n	2752	2188
VGM001000919_02_n	2756	2196
VGM001000920_01_n	4964	3258
VGM001000920_02_n	4994	3238
VGM001000921_01_n	3270	2528
VGM001000921_02_n	3266	2536
VGM001000922_01_n	2526	3230
VGM001000922_02_n	2548	2827
VGM001000923_01_n	2805	2161
VGM001000923_02_n	2182	2772
VGM001000924_01_n	5066	3294
VGM001000924_02_n	5078	3312
VGM001000925_01_n	3266	2540
VGM001000925_02_n	3272	2553
VGM001000926_01_n	4621	2991
VGM001000926_02_n	4574	2978
VGM001000927_01_n	1701	2549
VGM001000927_02_n	1687	2565
VGM001000928_01_n	1674	2534
VGM001000928_02_n	1663	2539
VGM001000929_01_n	3245	2550
VGM001000929_02_n	3254	2529
VGM001000930_01_n	3272	2544
VGM001000930_02_n	3254	2541
VGM001000931_01_n	1802	1404
VGM001000931_02_n	1791	1385
VGM001000932_01_n	2691	2116
VGM001000932_02_n	2692	2124
VGM001000933_01_n	2688	2132
VGM001000933_02_n	2704	2128
VGM001000934_01_n	2614	3282
VGM001000934_02_n	2606	3300
VGM001000935_01_n	4590	2969
VGM001000935_02_n	4595	2849
VGM001000936_01_n	3272	2536
VGM001000936_02_n	3285	2553
VGM001000937_01_n	3272	2556
VGM001000937_02_n	3246	2535
VGM001000938_01_n	4438	2813
VGM001000938_02_n	4446	2790
VGM001000939_01_n	4088	2623
VGM001000939_02_n	4080	2624
VGM001000940_01_n	4196	2652
VGM001000940_02_n	4204	2692
VGM001000943_01_n	5030	3246
VGM001000943_02_n	5020	3276
VGM001000943_02_nL	2520	3276
VGM001000944_01_n	1416	2120
VGM001000944_02_n	1408	2115
VGM001000945_01_n	5048	3281
VGM001000945_02_n	5090	3252
VGM001000946_01_n	3272	2552
VGM001000946_02_n	3272	2550
VGM001000947_01_n	3272	2556
VGM001000947_02_n	3254	2552
VGM001000948_01_n	4076	2640
VGM001000948_02_n	4072	2612
VGM001000949_01_n	2668	2076
VGM001000949_02_n	2680	2072
VGM001000950_01_n	2672	2092
VGM001000950_02_n	2676	2068
VGM001000951_01_n	4092	2648
VGM001000951_02_n	4084	2652
VGM001000952_01_n	3272	2568
VGM001000952_02_n	3272	2541
VGM001000953_01_n	1700	2568
VGM001000953_02_n	1664	2564
VGM001000954_01_n	3204	2534
VGM001000954_02_n	3216	2545
VGM001000955_01_n	3204	2480
VGM001000955_02_n	3186	2447
VGM001000956_01_n	4935	3218
VGM001000956_02_n	4936	3214
VGM001000957_01_n	4948	3224
VGM001000957_02_n	4934	3224
VGM001000958_01_n	5020	3245
VGM001000958_02_n	5022	3252
VGM001000959_01_n	3185	2512
VGM001000959_02_n	3200	2514
VGM001000960_01_n	3243	2560
VGM001000960_02_n	3214	2506
VGM001000961_01_n	1645	2512
VGM001000961_02_n	1641	2531
VGM001000962_01_n	3214	2537
VGM001000962_02_n	3206	2520
VGM001000963_01_n	3229	2512
VGM001000963_02_n	3225	2529
VGM001000965_01_n	3152	2454
VGM001000965_02_n	3147	2454
VGM001000966_01_n	3248	2508
VGM001000966_02_n	3257	2530
VGM001000967_01_n	3231	2549
VGM001000967_02_n	3243	2566
VGM001000968_01_n	3177	2449
VGM001000968_02_n	3210	2485
VGM001000969_01_n	3236	2485
VGM001000969_01_nR	1617	2485
VGM001000969_02_n	3236	2512
VGM001000970_01_n	2708	2142
VGM001000970_02_n	2668	2140
VGM001000971_01_n	3114	2493
VGM001000971_02_n	3098	2487
VGM001000972_01_n	1661	2504
VGM001000972_02_n	1684	2532
VGM001000973_01_n	2655	2103
VGM001000973_02_n	2643	2094
VGM001000974_01_n	3227	2495
VGM001000974_02_n	3239	2512
VGM001000975_01_n	5023	3291
VGM001000975_02_n	5030	3270
VGM001000976_01_n	2655	2094
VGM001000976_02_n	2656	2099
VGM001000977_01_n	4109	2625
VGM001000977_02_n	4088	2629
VGM001000978_01_n	2118	2645
VGM001000978_02_n	2132	2664
VGM001000979_01_n	3244	2529
VGM001000979_02_n	3231	2533
VGM001000980_01_n	3244	2512
VGM001000980_02_n	3264	2537
VGM001000981_01_n	2124	2672
VGM001000981_02_n	2128	2660
VGM001000985_01_n	3035	2437
VGM001000985_02_n	3051	2441
VGM001000986_01_n	3035	2449
VGM001000986_02_n	3022	2441
VGM001000987_01_n	2722	2144
VGM001000987_02_n	2722	2144
VGM001000988_01_n	1386	2149
VGM001000988_02_n	1390	2153
VGM001000989_01_n	2734	2148
VGM001000989_02_n	2735	2144
VGM001000990_01_n	2747	2169
VGM001000990_02_n	2751	2165
VGM001000991_01_n	1415	2165
VGM001000991_02_n	1407	2155
VGM001000992_01_n	3274	2491
VGM001000992_02_n	3269	2499
VGM001000993_01_n	1392	2134
VGM001000993_02_n	1369	2129
VGM001000994_01_n	2762	2145
VGM001000994_02_n	2774	2151
VGM001000995_01_n	2755	2132
VGM001000995_02_n	2760	2140
VGM001000996_01_n	3285	2487
VGM001000996_02_n	3290	2491
VGM001000997_01_n	3139	2400
VGM001000997_02_n	3152	2396
VGM001000998_01_n	3216	2497
VGM001000998_02_n	3223	2487
VGM001000999_01_n	1649	2487
VGM001000999_02_n	1649	2483
VGM001001000_01_n	3056	2486
VGM001001000_01_nL	1531	2486
VGM001001000_01_nR	1528	2486
VGM001001000_02_n	3043	2466
VGM001001001_01_n	1553	2470
VGM001001001_02_n	1558	2470
VGM001001002_01_n	3148	2403
VGM001001002_02_n	3135	2395
VGM001001003_01_n	3056	2433
VGM001001003_02_n	3076	2455
VGM001001004_01_n	2751	2136
VGM001001004_02_n	2751	2144
VGM001001005_01_n	3260	2499
VGM001001005_02_n	3252	2495
VGM001001006_01_n	1661	2487
VGM001001006_02_n	1670	2495
VGM001001007_01_n	3030	2408
VGM001001007_02_n	2999	2405
VGM001001008_01_n	1616	2399
VGM001001008_02_n	1637	2390
VGM001001009_01_n	3006	2404
VGM001001009_02_n	3009	2408
VGM001001010_01_n	3005	2399
VGM001001010_02_n	3010	2411
VGM001001011_01_n	2738	2148
VGM001001011_02_n	2747	2144
VGM001001012_01_n	1415	2136
VGM001001012_02_n	1407	2140
VGM001001013_01_n	2801	2194
VGM001001013_01_nL	1398	2194
VGM001001013_02_n	2793	2185
VGM001001014_01_n	1441	2177
VGM001001014_02_n	1428	2190
VGM001001015_01_n	3222	2497
VGM001001015_02_n	3215	2495
VGM001001016_01_n	3235	2504
VGM001001016_02_n	3223	2501
VGM001001017_01_n	2997	2408
VGM001001017_02_n	3005	2424
VGM001001018_01_n	3123	2388
VGM001001018_02_n	3122	2387
VGM001001019_01_n	3018	2404
VGM001001019_02_n	2997	2399
VGM001001020_01_n	1599	2394
VGM001001020_02_n	1608	2400
VGM001001021_01_n	2948	2039
VGM001001021_02_n	2961	2039
VGM001001022_01_n	3131	2408
VGM001001022_02_n	3144	2403
VGM001001023_01_n	2832	2210
VGM001001023_02_n	2789	2194
VGM001001024_01_n	3214	2507
VGM001001024_02_n	3195	2500
VGM001001025_01_n	2789	2202
VGM001001025_02_n	2801	2199
VGM001001026_01_n	3223	2499
VGM001001026_02_n	3215	2499
VGM001001027_01_n	2797	2185
VGM001001027_02_n	2794	2185
VGM001001028_01_n	2946	2028
VGM001001028_02_n	2919	2027
VGM001001029_01_n	3189	2445
VGM001001029_02_n	3185	2448
VGM001001030_01_n	2743	2165
VGM001001030_02_n	2721	2167
VGM001001031_01_n	2731	2150
VGM001001031_02_n	2726	2158
VGM001001032_01_n	3185	2428
VGM001001032_02_n	3172	2443
VGM001001033_01_n	3172	2424
VGM001001033_02_n	3159	2431
VGM001001034_01_n	3194	2441
VGM001001034_02_n	3199	2445
VGM001001035_01_n	3169	2432
VGM001001035_02_n	3164	2437
VGM001001036_01_n	2952	2039
VGM001001036_02_n	2943	2044
VGM001001037_01_n	3181	2440
VGM001001037_02_n	3185	2447
VGM001001039_01_n	3168	2427
VGM001001039_02_n	3160	2428
VGM001001125_01_n	2723	2136
VGM001001125_02_n	2720	2133
VGM001001126_01_n	1361	2124
VGM001001126_02_n	1392	2138
VGM001001130_01_n	3245	2525
VGM001001130_02_n	3245	2521
VGM001001132_01_n	2603	3286
VGM001001132_02_n	2600	3293
VGM001001133_01_n	2793	2159
VGM001001133_02_n	2797	2159
VGM001001134_01_n	2784	2154
VGM001001134_02_n	2787	2155
VGM001001135_01_n	1439	2163
VGM001001135_02_n	1429	2153
VGM001001136_01_n	1884	1375
VGM001001136_02_n	1876	1382
VGM001001137_01_n	2780	2154
VGM001001137_02_n	2772	2145
VGM001001145_01_n	2771	2167
VGM001001145_02_n	2775	2168
VGM001001146_01_n	2704	2103
VGM001001146_02_n	2695	2105
VGM001001156_01_n	5026	3247
VGM001001156_02_n	5017	3242
VGM001001162_01_n	2181	2736
VGM001001162_02_n	2163	2736
VGM001001163_01_n	2179	2742
VGM001001163_02_n	2158	2729
VGM001001164_01_n	2775	2154
VGM001001164_02_n	2780	2144
VGM001001165_01_n	2780	2148
VGM001001165_02_n	2784	2140
VGM001001166_01_n	2752	2127
VGM001001166_02_n	2756	2127
VGM001001168_01_n	2737	2159
VGM001001168_02_n	2737	2155
VGM001001172_01_n	3218	2541
VGM001001172_02_n	3210	2538
VGM001001173_01_n	1618	2529
VGM001001173_02_n	1622	2525
VGM001001174_01_n	3201	2553
VGM001001174_02_n	3218	2553
VGM001001175_01_n	1671	1125
VGM001001175_02_n	1720	1147
VGM001001176_01_n	2540	3232
VGM001001176_02_n	2551	3234
VGM001001178_01_n	3138	2538
VGM001001178_02_n	3134	2516
VGM001001204_01_n	1650	2512
VGM001001204_02_n	1635	2529
VGM001001205_01_n	2533	1614
VGM001001205_02_n	2507	1627
VGM001001225_01_n	1252	819
VGM001001225_02_n	1250	810
VGM001001237_01_n	3261	2572
VGM001001237_02_n	3263	2572
VGM001001243_01_n	3219	2567
VGM001001243_02_n	3212	2567
VGM001001244_01_n	2456	3069
VGM001001244_02_n	2437	3074
VGM001001245_01_n	2759	2141
VGM001001245_02_n	2759	2137
VGM001001246_01_n	3188	2563
VGM001001246_02_n	3202	2562
VGM001001252_01_n	1690	1136
VGM001001252_02_n	1690	1129
VGM001001253_01_n	2789	2167
VGM001001253_02_n	2776	2180
VGM001001254_01_n	2797	2172
VGM001001254_02_n	2782	2183
VGM001001258_01_n	3171	2486
VGM001001258_02_n	3186	2502
VGM001001316_01_n	2716	2176
VGM001001316_02_n	2758	2184
VGM001001318_01_n	1698	1110
VGM001001318_02_n	1712	1129
VGM001001319_01_n	3381	2677
VGM001001319_02_n	3449	2737
VGM001001320_01_n	2681	2149
VGM001001320_02_n	2691	2153
VGM001001321_01_n	2677	2135
VGM001001321_02_n	2677	2146
VGM001001322_01_n	2689	2142
VGM001001322_02_n	2704	2124
VGM001001340_01_n	3222	2476
VGM001001341_01_n	1659	2530
VGM001001341_02_n	1682	2530
VGM001001342_01_n	1655	2541
VGM001001342_02_n	1669	2552
VGM001001343_01_n	2064	2512
VGM001001343_02_n	2072	2512
VGM001001344_01_n	2021	2512
VGM001001344_02_n	2010	2512
VGM001001345_01_n	3287	2556
VGM001001345_02_n	3282	2552
VGM001001346_01_n	3275	2559
VGM001001346_02_n	3279	2559
VGM001001347_01_n	3159	2469
VGM001001347_02_n	3179	2476
VGM001001348_01_n	1386	2124
VGM001001348_02_n	1383	2131
VGM001001349_01_n	3221	2512
VGM001001349_02_n	3214	2490
VGM001001350_01_n	3203	2490
VGM001001350_02_n	3214	2512
VGM001001351_01_n	2738	2127
VGM001001351_02_n	2735	2120
VGM001001352_01_n	2734	2144
VGM001001352_02_n	2732	2127
VGM001001353_01_n	1894	2425
VGM001001354_01_n	2427	577
VGM001001354_02_n	2430	563
VGM001001355_01_n	1684	2512
VGM001001355_02_n	1698	2512
VGM001001356_01_n	3192	2512
VGM001001356_02_n	3181	2512
VGM001001357_01_n	1669	1228
VGM001001357_02_n	1654	1234
VGM001001358_01_n	1426	2490
VGM001001358_02_n	1404	2479
VGM001001359_01_n	3247	2537
VGM001001359_02_n	3257	2551
VGM001001475_01_n	2561	1718
VGM001001483_01_n	4607	2876
VGM001001483_02_n	4634	2880
VGM001001578_01_n	3266	2558
VGM001001578_02_n	3272	2574
VGM001001579_01_n	3215	2535
VGM001001579_01_nL	1605	2532
VGM001001579_01_nR	1605	2535
VGM001001579_02_n	3204	2540
VGM001001580_01_n	1659	1282
VGM001001580_02_n	1648	1280
VGM001001581_01_n	3211	2512
VGM001001581_02_n	3234	2538
VGM001001582_01_n	3229	2526
VGM001001582_02_n	3225	2522
VGM001001583_01_n	3254	2536
VGM001001583_02_n	3272	2547
VGM001001584_01_n	3218	2527
VGM001001584_02_n	3212	2521
VGM001001585_01_n	3214	2525
VGM001001585_02_n	3198	2515
VGM001001586_01_n	3268	2521
VGM001001586_02_n	3265	2516
VGM001001587_01_n	3186	2529
VGM001001587_02_n	3196	2512
VGM001001588_01_n	3266	2533
VGM001001588_02_n	3246	2530
VGM001001589_01_n	3274	2543
VGM001001589_02_n	3271	2539
VGM001001590_01_n	3204	2536
VGM001001590_01_nL	1607	2536
VGM001001590_01_nR	1594	2536
VGM001001590_02_n	3209	2544
VGM001001590_02_nL	1608	2544
VGM001001590_02_nR	1594	2544
VGM001001591_01_n	3254	2528
VGM001001591_02_n	3271	2541
VGM001001592_01_n	3295	2546
VGM001001592_02_n	3296	2543
VGM001001593_01_n	3488	2579
VGM001001593_02_n	3501	2580
VGM001001594_01_n	3225	2526
VGM001001594_02_n	3251	2530
VGM001001595_01_n	3319	2564
VGM001001595_01_nR	1657	2564
VGM001001595_02_n	3310	2563
VGM001001595_02_nL	1651	2563
VGM001001595_02_nR	1654	2563
VGM001001596_01_n	3215	2544
VGM001001596_02_n	3233	2540
VGM001001597_01_n	3254	2526
VGM001001597_02_n	3269	2533
VGM001001598_01_n	3222	2515
VGM001001598_02_n	3232	2530
VGM001001599_01_n	3236	2526
VGM001001599_02_n	3236	2536
VGM001001600_01_n	3293	2551
VGM001001600_02_n	3284	2556
VGM001001601_01_n	1676	2544
VGM001001601_02_n	1683	2547
VGM001001602_01_n	1690	2537
VGM001001602_02_n	1700	2554
VGM001001603_01_n	3237	2509
VGM001001603_02_n	3257	2545
VGM001001604_01_n	3215	2529
VGM001001604_02_n	3219	2522
VGM001001605_01_n	3272	2565
VGM001001605_02_n	3259	2569
VGM001001606_01_n	3283	2572
VGM001001606_02_n	3255	2551
VGM001001607_01_n	1677	2568
VGM001001607_02_n	1682	2561
VGM001001608_01_n	3193	2484
VGM001001608_02_n	3199	2495
VGM001001609_01_n	3200	2465
VGM001001609_02_n	3212	2480
VGM001001610_01_n	3305	2574
VGM001001610_02_n	3279	2573
VGM001001611_01_n	1692	2526
VGM001001611_02_n	1692	2536
VGM001001612_01_n	3254	2512
VGM001001612_02_n	3230	2484
VGM001001613_01_n	1646	2479
VGM001001613_02_n	1657	2512
VGM001001614_01_n	3246	2542
VGM001001614_02_n	3221	2535
VGM001001615_01_n	1682	2538
VGM001001615_02_n	1660	2525
VGM001001616_01_n	3230	2496
VGM001001616_02_n	3231	2505
VGM001001617_01_n	3280	2578
VGM001001617_02_n	6834	5365
VGM001001617_02_nL	3417	5365
VGM001001617_02_nR	3417	5365
VGM001001618_01_n	1662	2556
VGM001001618_02_n	1656	2551
VGM001001619_01_n	1646	2199
VGM001001619_02_n	1646	2195
VGM001001620_01_n	3284	2559
VGM001001620_02_n	3275	2565
VGM001001621_01_n	1673	2532
VGM001001621_02_n	1667	2528
VGM001001622_01_n	3235	2521
VGM001001622_02_n	3243	2535
VGM001001623_01_n	3252	2539
VGM001001623_02_n	3246	2522
VGM001001624_01_n	3279	2540
VGM001001624_02_n	3257	2524
VGM001001625_01_n	3243	2524
VGM001001625_02_n	3265	2523
VGM001001626_01_n	3253	2556
VGM001001626_02_n	3245	2533
VGM001001627_01_n	3252	2538
VGM001001627_02_n	3340	2556
VGM001001628_01_n	1356	896
VGM001001628_02_n	1373	895
VGM001001629_01_n	3235	2563
VGM001001629_02_n	3252	2556
VGM001001630_01_n	3261	2434
VGM001001630_01_nL	1630	2562
VGM001001630_01_nR	1632	2562
VGM001001630_02_n	3256	2561
VGM001001630_02_nL	1623	2561
VGM001001630_02_nR	1626	2561
VGM001001631_01_n	3244	2542
VGM001001631_02_n	3231	2543
VGM001001632_01_n	3268	2561
VGM001001632_02_n	3249	2564
VGM001001633_01_n	3255	2550
VGM001001633_02_n	3291	2567
VGM001001634_01_n	2553	1654
VGM001001634_02_n	2534	1631
VGM001001635_01_n	3243	2553
VGM001001635_02_n	3252	2556
VGM001001636_01_n	1660	2539
VGM001001636_02_n	1658	2545
VGM001001637_01_n	3253	2511
VGM001001637_02_n	3252	2492
VGM001001638_01_n	3186	2499
VGM001001638_02_n	3187	2516
VGM001001638_02_nL	1601	2516
VGM001001638_02_nR	1590	2516
VGM001001639_01_n	3210	2530
VGM001001639_02_n	3218	2528
VGM001001640_01_n	3168	2530
VGM001001640_02_n	3154	2540
VGM001001641_01_n	3227	2552
VGM001001641_02_n	3232	2563
VGM001001642_01_n	3192	2525
VGM001001642_02_n	3196	2520
VGM001001643_01_n	2764	2167
VGM001001643_02_n	2760	2162
VGM001001644_01_n	3208	2540
